,lon,lat,Id,ltype,points,Y,X,Type,x_pixel,y_pixel,elev
10,89.48273827174319,38.14473613029891,1,1421,"89.482738271743187,38.144736130298909 89.578548856138269,38.204880000795086 89.624006432676083,38.238448672699931 89.695339860473865,38.281808207243685",38.2128588267,89.5893535162,left slip,6835.857195671129,5794.736675145123,3546
11,89.57854885613827,38.204880000795086,1,1421,"89.482738271743187,38.144736130298909 89.578548856138269,38.204880000795086 89.624006432676083,38.238448672699931 89.695339860473865,38.281808207243685",38.2128588267,89.5893535162,left slip,6858.851735929628,5809.171204066515,3986
12,89.62400643267608,38.23844867269993,1,1421,"89.482738271743187,38.144736130298909 89.578548856138269,38.204880000795086 89.624006432676083,38.238448672699931 89.695339860473865,38.281808207243685",38.2128588267,89.5893535162,left slip,6869.7615543004495,5817.227685324967,4198
13,89.69533986047387,38.281808207243685,1,1421,"89.482738271743187,38.144736130298909 89.578548856138269,38.204880000795086 89.624006432676083,38.238448672699931 89.695339860473865,38.281808207243685",38.2128588267,89.5893535162,left slip,6886.881576974656,5827.633973617133,4515
14,96.73146932979307,42.93766411642893,2,1421,"96.731469329793072,42.937664116428927 97.312526117212784,42.957700557374437 98.300990537191169,42.910948861834918 98.875368510962389,42.877554793592402 99.476461739327618,42.877554793592402 100.211131240662894,42.864197166295398 100.638575314167056,42.864197166295398",42.8886694909,98.6841957181,left slip,8575.552649881452,6945.039392000375,1429
15,97.31252611721278,42.95770055737444,2,1421,"96.731469329793072,42.937664116428927 97.312526117212784,42.957700557374437 98.300990537191169,42.910948861834918 98.875368510962389,42.877554793592402 99.476461739327618,42.877554793592402 100.211131240662894,42.864197166295398 100.638575314167056,42.864197166295398",42.8886694909,98.6841957181,left slip,8715.006278884497,6949.848137828068,1619
16,98.30099053719117,42.91094886183492,2,1421,"96.731469329793072,42.937664116428927 97.312526117212784,42.957700557374437 98.300990537191169,42.910948861834918 98.875368510962389,42.877554793592402 99.476461739327618,42.877554793592402 100.211131240662894,42.864197166295398 100.638575314167056,42.864197166295398",42.8886694909,98.6841957181,left slip,8952.237739717266,6938.627730896787,1785
17,98.87536851096239,42.8775547935924,2,1421,"96.731469329793072,42.937664116428927 97.312526117212784,42.957700557374437 98.300990537191169,42.910948861834918 98.875368510962389,42.877554793592402 99.476461739327618,42.877554793592402 100.211131240662894,42.864197166295398 100.638575314167056,42.864197166295398",42.8886694909,98.6841957181,left slip,9090.088453444414,6930.613154517302,1726
18,99.47646173932762,42.8775547935924,2,1421,"96.731469329793072,42.937664116428927 97.312526117212784,42.957700557374437 98.300990537191169,42.910948861834918 98.875368510962389,42.877554793592402 99.476461739327618,42.877554793592402 100.211131240662894,42.864197166295398 100.638575314167056,42.864197166295398",42.8886694909,98.6841957181,left slip,9234.350828275152,6930.613154517302,1254
19,100.2111312406629,42.8641971662954,2,1421,"96.731469329793072,42.937664116428927 97.312526117212784,42.957700557374437 98.300990537191169,42.910948861834918 98.875368510962389,42.877554793592402 99.476461739327618,42.877554793592402 100.211131240662894,42.864197166295398 100.638575314167056,42.864197166295398",42.8886694909,98.6841957181,left slip,9410.67150862383,6927.407323965507,1175
20,100.63857531416706,42.8641971662954,2,1421,"96.731469329793072,42.937664116428927 97.312526117212784,42.957700557374437 98.300990537191169,42.910948861834918 98.875368510962389,42.877554793592402 99.476461739327618,42.877554793592402 100.211131240662894,42.864197166295398 100.638575314167056,42.864197166295398",42.8886694909,98.6841957181,left slip,9513.258086281243,6927.407323965507,1297
21,82.14690712381949,36.00095792192582,3,1421,"82.146907123819489,36.000957921925817 82.212580247580405,36.020945394374792 82.291102460772791,36.033794483806275 82.348209524912718,36.043788220030763 82.4410085041401,36.055209632858748 82.508109304504515,36.060920339272741 82.60661899014589,36.082335488325214 82.687996556545286,36.109461343791679 82.757952710116697,36.135159522654646 82.830764216895105,36.162285378121112 82.917852489708494,36.196549616605068 83.034921971195345,36.235096884899512 83.089292655178582,36.26103300986307 83.13152808803207,36.288396811430118 83.155322698090373,36.301245900861609 83.185303906763835,36.320281588908252 83.2124297622303,36.344076198966555",0.0,0.0,left-slip,5075.257719887746,5280.22990505326,4623
22,82.2125802475804,36.02094539437479,3,1421,"82.146907123819489,36.000957921925817 82.212580247580405,36.020945394374792 82.291102460772791,36.033794483806275 82.348209524912718,36.043788220030763 82.4410085041401,36.055209632858748 82.508109304504515,36.060920339272741 82.60661899014589,36.082335488325214 82.687996556545286,36.109461343791679 82.757952710116697,36.135159522654646 82.830764216895105,36.162285378121112 82.917852489708494,36.196549616605068 83.034921971195345,36.235096884899512 83.089292655178582,36.26103300986307 83.13152808803207,36.288396811430118 83.155322698090373,36.301245900861609 83.185303906763835,36.320281588908252 83.2124297622303,36.344076198966555",0.0,0.0,left-slip,5091.019269592888,5285.026898441782,4737
23,82.29110246077279,36.033794483806275,3,1421,"82.146907123819489,36.000957921925817 82.212580247580405,36.020945394374792 82.291102460772791,36.033794483806275 82.348209524912718,36.043788220030763 82.4410085041401,36.055209632858748 82.508109304504515,36.060920339272741 82.60661899014589,36.082335488325214 82.687996556545286,36.109461343791679 82.757952710116697,36.135159522654646 82.830764216895105,36.162285378121112 82.917852489708494,36.196549616605068 83.034921971195345,36.235096884899512 83.089292655178582,36.26103300986307 83.13152808803207,36.288396811430118 83.155322698090373,36.301245900861609 83.185303906763835,36.320281588908252 83.2124297622303,36.344076198966555",0.0,0.0,left-slip,5109.8646007620755,5288.110679905831,4679
24,82.34820952491272,36.04378822003076,3,1421,"82.146907123819489,36.000957921925817 82.212580247580405,36.020945394374792 82.291102460772791,36.033794483806275 82.348209524912718,36.043788220030763 82.4410085041401,36.055209632858748 82.508109304504515,36.060920339272741 82.60661899014589,36.082335488325214 82.687996556545286,36.109461343791679 82.757952710116697,36.135159522654646 82.830764216895105,36.162285378121112 82.917852489708494,36.196549616605068 83.034921971195345,36.235096884899512 83.089292655178582,36.26103300986307 83.13152808803207,36.288396811430118 83.155322698090373,36.301245900861609 83.185303906763835,36.320281588908252 83.2124297622303,36.344076198966555",0.0,0.0,left-slip,5123.570296157851,5290.509176600091,4585
25,82.4410085041401,36.05520963285875,3,1421,"82.146907123819489,36.000957921925817 82.212580247580405,36.020945394374792 82.291102460772791,36.033794483806275 82.348209524912718,36.043788220030763 82.4410085041401,36.055209632858748 82.508109304504515,36.060920339272741 82.60661899014589,36.082335488325214 82.687996556545286,36.109461343791679 82.757952710116697,36.135159522654646 82.830764216895105,36.162285378121112 82.917852489708494,36.196549616605068 83.034921971195345,36.235096884899512 83.089292655178582,36.26103300986307 83.13152808803207,36.288396811430118 83.155322698090373,36.301245900861609 83.185303906763835,36.320281588908252 83.2124297622303,36.344076198966555",0.0,0.0,left-slip,5145.842051175987,5293.250315679246,4544
26,82.50810930450452,36.06092033927274,3,1421,"82.146907123819489,36.000957921925817 82.212580247580405,36.020945394374792 82.291102460772791,36.033794483806275 82.348209524912718,36.043788220030763 82.4410085041401,36.055209632858748 82.508109304504515,36.060920339272741 82.60661899014589,36.082335488325214 82.687996556545286,36.109461343791679 82.757952710116697,36.135159522654646 82.830764216895105,36.162285378121112 82.917852489708494,36.196549616605068 83.034921971195345,36.235096884899512 83.089292655178582,36.26103300986307 83.13152808803207,36.288396811430118 83.155322698090373,36.301245900861609 83.185303906763835,36.320281588908252 83.2124297622303,36.344076198966555",0.0,0.0,left-slip,5161.946243266023,5294.620885218824,4664
27,82.60661899014589,36.082335488325214,3,1421,"82.146907123819489,36.000957921925817 82.212580247580405,36.020945394374792 82.291102460772791,36.033794483806275 82.348209524912718,36.043788220030763 82.4410085041401,36.055209632858748 82.508109304504515,36.060920339272741 82.60661899014589,36.082335488325214 82.687996556545286,36.109461343791679 82.757952710116697,36.135159522654646 82.830764216895105,36.162285378121112 82.917852489708494,36.196549616605068 83.034921971195345,36.235096884899512 83.089292655178582,36.26103300986307 83.13152808803207,36.288396811430118 83.155322698090373,36.301245900861609 83.185303906763835,36.320281588908252 83.2124297622303,36.344076198966555",0.0,0.0,left-slip,5185.5885678237355,5299.76052099224,4516
28,82.68799655654529,36.10946134379168,3,1421,"82.146907123819489,36.000957921925817 82.212580247580405,36.020945394374792 82.291102460772791,36.033794483806275 82.348209524912718,36.043788220030763 82.4410085041401,36.055209632858748 82.508109304504515,36.060920339272741 82.60661899014589,36.082335488325214 82.687996556545286,36.109461343791679 82.757952710116697,36.135159522654646 82.830764216895105,36.162285378121112 82.917852489708494,36.196549616605068 83.034921971195345,36.235096884899512 83.089292655178582,36.26103300986307 83.13152808803207,36.288396811430118 83.155322698090373,36.301245900861609 83.185303906763835,36.320281588908252 83.2124297622303,36.344076198966555",0.0,0.0,left-slip,5205.119183762716,5306.270726305233,4477
29,82.7579527101167,36.13515952265465,3,1421,"82.146907123819489,36.000957921925817 82.212580247580405,36.020945394374792 82.291102460772791,36.033794483806275 82.348209524912718,36.043788220030763 82.4410085041401,36.055209632858748 82.508109304504515,36.060920339272741 82.60661899014589,36.082335488325214 82.687996556545286,36.109461343791679 82.757952710116697,36.135159522654646 82.830764216895105,36.162285378121112 82.917852489708494,36.196549616605068 83.034921971195345,36.235096884899512 83.089292655178582,36.26103300986307 83.13152808803207,36.288396811430118 83.155322698090373,36.301245900861609 83.185303906763835,36.320281588908252 83.2124297622303,36.344076198966555",0.0,0.0,left-slip,5221.90866062254,5312.438289233332,4589
30,82.8307642168951,36.16228537812111,3,1421,"82.146907123819489,36.000957921925817 82.212580247580405,36.020945394374792 82.291102460772791,36.033794483806275 82.348209524912718,36.043788220030763 82.4410085041401,36.055209632858748 82.508109304504515,36.060920339272741 82.60661899014589,36.082335488325214 82.687996556545286,36.109461343791679 82.757952710116697,36.135159522654646 82.830764216895105,36.162285378121112 82.917852489708494,36.196549616605068 83.034921971195345,36.235096884899512 83.089292655178582,36.26103300986307 83.13152808803207,36.288396811430118 83.155322698090373,36.301245900861609 83.185303906763835,36.320281588908252 83.2124297622303,36.344076198966555",0.0,0.0,left-slip,5239.383422252155,5318.9484945463255,4877
31,82.9178524897085,36.19654961660507,3,1421,"82.146907123819489,36.000957921925817 82.212580247580405,36.020945394374792 82.291102460772791,36.033794483806275 82.348209524912718,36.043788220030763 82.4410085041401,36.055209632858748 82.508109304504515,36.060920339272741 82.60661899014589,36.082335488325214 82.687996556545286,36.109461343791679 82.757952710116697,36.135159522654646 82.830764216895105,36.162285378121112 82.917852489708494,36.196549616605068 83.034921971195345,36.235096884899512 83.089292655178582,36.26103300986307 83.13152808803207,36.288396811430118 83.155322698090373,36.301245900861609 83.185303906763835,36.320281588908252 83.2124297622303,36.344076198966555",0.0,0.0,left-slip,5260.284607730711,5327.171911783791,5187
32,83.03492197119535,36.23509688489951,3,1421,"82.146907123819489,36.000957921925817 82.212580247580405,36.020945394374792 82.291102460772791,36.033794483806275 82.348209524912718,36.043788220030763 82.4410085041401,36.055209632858748 82.508109304504515,36.060920339272741 82.60661899014589,36.082335488325214 82.687996556545286,36.109461343791679 82.757952710116697,36.135159522654646 82.830764216895105,36.162285378121112 82.917852489708494,36.196549616605068 83.034921971195345,36.235096884899512 83.089292655178582,36.26103300986307 83.13152808803207,36.288396811430118 83.155322698090373,36.301245900861609 83.185303906763835,36.320281588908252 83.2124297622303,36.344076198966555",0.0,0.0,left-slip,5288.381283292051,5336.423256175938,4811
33,83.08929265517858,36.26103300986307,3,1421,"82.146907123819489,36.000957921925817 82.212580247580405,36.020945394374792 82.291102460772791,36.033794483806275 82.348209524912718,36.043788220030763 82.4410085041401,36.055209632858748 82.508109304504515,36.060920339272741 82.60661899014589,36.082335488325214 82.687996556545286,36.109461343791679 82.757952710116697,36.135159522654646 82.830764216895105,36.162285378121112 82.917852489708494,36.196549616605068 83.034921971195345,36.235096884899512 83.089292655178582,36.26103300986307 83.13152808803207,36.288396811430118 83.155322698090373,36.301245900861609 83.185303906763835,36.320281588908252 83.2124297622303,36.344076198966555",0.0,0.0,left-slip,5301.430247450116,5342.647926168187,4735
34,83.13152808803207,36.28839681143012,3,1421,"82.146907123819489,36.000957921925817 82.212580247580405,36.020945394374792 82.291102460772791,36.033794483806275 82.348209524912718,36.043788220030763 82.4410085041401,36.055209632858748 82.508109304504515,36.060920339272741 82.60661899014589,36.082335488325214 82.687996556545286,36.109461343791679 82.757952710116697,36.135159522654646 82.830764216895105,36.162285378121112 82.917852489708494,36.196549616605068 83.034921971195345,36.235096884899512 83.089292655178582,36.26103300986307 83.13152808803207,36.288396811430118 83.155322698090373,36.301245900861609 83.185303906763835,36.320281588908252 83.2124297622303,36.344076198966555",0.0,0.0,left-slip,5311.566751336575,5349.21523854533,4687
35,83.15532269809037,36.30124590086161,3,1421,"82.146907123819489,36.000957921925817 82.212580247580405,36.020945394374792 82.291102460772791,36.033794483806275 82.348209524912718,36.043788220030763 82.4410085041401,36.055209632858748 82.508109304504515,36.060920339272741 82.60661899014589,36.082335488325214 82.687996556545286,36.109461343791679 82.757952710116697,36.135159522654646 82.830764216895105,36.162285378121112 82.917852489708494,36.196549616605068 83.034921971195345,36.235096884899512 83.089292655178582,36.26103300986307 83.13152808803207,36.288396811430118 83.155322698090373,36.301245900861609 83.185303906763835,36.320281588908252 83.2124297622303,36.344076198966555",0.0,0.0,left-slip,5317.277457751482,5352.299020009381,4660
36,83.18530390676383,36.32028158890825,3,1421,"82.146907123819489,36.000957921925817 82.212580247580405,36.020945394374792 82.291102460772791,36.033794483806275 82.348209524912718,36.043788220030763 82.4410085041401,36.055209632858748 82.508109304504515,36.060920339272741 82.60661899014589,36.082335488325214 82.687996556545286,36.109461343791679 82.757952710116697,36.135159522654646 82.830764216895105,36.162285378121112 82.917852489708494,36.196549616605068 83.034921971195345,36.235096884899512 83.089292655178582,36.26103300986307 83.13152808803207,36.288396811430118 83.155322698090373,36.301245900861609 83.185303906763835,36.320281588908252 83.2124297622303,36.344076198966555",0.0,0.0,left-slip,5324.472947834263,5356.867585141306,4472
37,83.2124297622303,36.344076198966555,3,1421,"82.146907123819489,36.000957921925817 82.212580247580405,36.020945394374792 82.291102460772791,36.033794483806275 82.348209524912718,36.043788220030763 82.4410085041401,36.055209632858748 82.508109304504515,36.060920339272741 82.60661899014589,36.082335488325214 82.687996556545286,36.109461343791679 82.757952710116697,36.135159522654646 82.830764216895105,36.162285378121112 82.917852489708494,36.196549616605068 83.034921971195345,36.235096884899512 83.089292655178582,36.26103300986307 83.13152808803207,36.288396811430118 83.155322698090373,36.301245900861609 83.185303906763835,36.320281588908252 83.2124297622303,36.344076198966555",0.0,0.0,left-slip,5330.983153147257,5362.578291556213,4397
