,lon,lat,Id,ltype,points,Y,X,Type,Name,Source,x_pixel,y_pixel,elev
1275,81.93158295073106,27.93640954984971,127,1111,"81.79800103922706,28.100818056316172 81.931582950731055,27.93640954984971 82.1011292230246,27.920996252368479 82.234711134528595,27.813103169999863 82.358017514378446,27.73089891676663 82.507012723363673,27.689796790150016 82.743349951409215,27.73603668259371 82.969411647800598,27.766863277556169 83.149233451748287,27.766863277556169 83.488325996335362,27.674383492668785 83.704112161072601,27.617868068570939 83.860814018798436,27.507406103288787 83.989258164475359,27.430339615882634 84.143391139287672,27.425201850055554 84.246146455829219,27.358410894303557 84.410554962295677,27.348135362649401 84.585239000416294,27.342997596822325 84.708545380266145,27.342997596822325",27.7470927343,83.2217254437,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5023.579918338253,3344.7382954453155,261
1276,82.1011292230246,27.92099625236848,127,1111,"81.79800103922706,28.100818056316172 81.931582950731055,27.93640954984971 82.1011292230246,27.920996252368479 82.234711134528595,27.813103169999863 82.358017514378446,27.73089891676663 82.507012723363673,27.689796790150016 82.743349951409215,27.73603668259371 82.969411647800598,27.766863277556169 83.149233451748287,27.766863277556169 83.488325996335362,27.674383492668785 83.704112161072601,27.617868068570939 83.860814018798436,27.507406103288787 83.989258164475359,27.430339615882634 84.143391139287672,27.425201850055554 84.246146455829219,27.358410894303557 84.410554962295677,27.348135362649401 84.585239000416294,27.342997596822325 84.708545380266145,27.342997596822325",27.7470927343,83.2217254437,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5064.271023695215,3341.039104049228,286
1277,82.2347111345286,27.813103169999863,127,1111,"81.79800103922706,28.100818056316172 81.931582950731055,27.93640954984971 82.1011292230246,27.920996252368479 82.234711134528595,27.813103169999863 82.358017514378446,27.73089891676663 82.507012723363673,27.689796790150016 82.743349951409215,27.73603668259371 82.969411647800598,27.766863277556169 83.149233451748287,27.766863277556169 83.488325996335362,27.674383492668785 83.704112161072601,27.617868068570939 83.860814018798436,27.507406103288787 83.989258164475359,27.430339615882634 84.143391139287672,27.425201850055554 84.246146455829219,27.358410894303557 84.410554962295677,27.348135362649401 84.585239000416294,27.342997596822325 84.708545380266145,27.342997596822325",27.7470927343,83.2217254437,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5096.330682461304,3315.1447642766175,232
1278,82.35801751437845,27.73089891676663,127,1111,"81.79800103922706,28.100818056316172 81.931582950731055,27.93640954984971 82.1011292230246,27.920996252368479 82.234711134528595,27.813103169999863 82.358017514378446,27.73089891676663 82.507012723363673,27.689796790150016 82.743349951409215,27.73603668259371 82.969411647800598,27.766863277556169 83.149233451748287,27.766863277556169 83.488325996335362,27.674383492668785 83.704112161072601,27.617868068570939 83.860814018798436,27.507406103288787 83.989258164475359,27.430339615882634 84.143391139287672,27.425201850055554 84.246146455829219,27.358410894303557 84.410554962295677,27.348135362649401 84.585239000416294,27.342997596822325 84.708545380266145,27.342997596822325",27.7470927343,83.2217254437,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5125.924213630003,3295.415743497485,205
1279,82.50701272336367,27.689796790150016,127,1111,"81.79800103922706,28.100818056316172 81.931582950731055,27.93640954984971 82.1011292230246,27.920996252368479 82.234711134528595,27.813103169999863 82.358017514378446,27.73089891676663 82.507012723363673,27.689796790150016 82.743349951409215,27.73603668259371 82.969411647800598,27.766863277556169 83.149233451748287,27.766863277556169 83.488325996335362,27.674383492668785 83.704112161072601,27.617868068570939 83.860814018798436,27.507406103288787 83.989258164475359,27.430339615882634 84.143391139287672,27.425201850055554 84.246146455829219,27.358410894303557 84.410554962295677,27.348135362649401 84.585239000416294,27.342997596822325 84.708545380266145,27.342997596822325",27.7470927343,83.2217254437,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5161.6830637921785,3285.5512331079194,425
1280,82.74334995140921,27.73603668259371,127,1111,"81.79800103922706,28.100818056316172 81.931582950731055,27.93640954984971 82.1011292230246,27.920996252368479 82.234711134528595,27.813103169999863 82.358017514378446,27.73089891676663 82.507012723363673,27.689796790150016 82.743349951409215,27.73603668259371 82.969411647800598,27.766863277556169 83.149233451748287,27.766863277556169 83.488325996335362,27.674383492668785 83.704112161072601,27.617868068570939 83.860814018798436,27.507406103288787 83.989258164475359,27.430339615882634 84.143391139287672,27.425201850055554 84.246146455829219,27.358410894303557 84.410554962295677,27.348135362649401 84.585239000416294,27.342997596822325 84.708545380266145,27.342997596822325",27.7470927343,83.2217254437,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5218.403998532184,3296.6488072961815,552
1281,82.9694116478006,27.76686327755617,127,1111,"81.79800103922706,28.100818056316172 81.931582950731055,27.93640954984971 82.1011292230246,27.920996252368479 82.234711134528595,27.813103169999863 82.358017514378446,27.73089891676663 82.507012723363673,27.689796790150016 82.743349951409215,27.73603668259371 82.969411647800598,27.766863277556169 83.149233451748287,27.766863277556169 83.488325996335362,27.674383492668785 83.704112161072601,27.617868068570939 83.860814018798436,27.507406103288787 83.989258164475359,27.430339615882634 84.143391139287672,27.425201850055554 84.246146455829219,27.358410894303557 84.410554962295677,27.348135362649401 84.585239000416294,27.342997596822325 84.708545380266145,27.342997596822325",27.7470927343,83.2217254437,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5272.658805674797,3304.0471900883554,492
1282,83.14923345174829,27.76686327755617,127,1111,"81.79800103922706,28.100818056316172 81.931582950731055,27.93640954984971 82.1011292230246,27.920996252368479 82.234711134528595,27.813103169999863 82.358017514378446,27.73089891676663 82.507012723363673,27.689796790150016 82.743349951409215,27.73603668259371 82.969411647800598,27.766863277556169 83.149233451748287,27.766863277556169 83.488325996335362,27.674383492668785 83.704112161072601,27.617868068570939 83.860814018798436,27.507406103288787 83.989258164475359,27.430339615882634 84.143391139287672,27.425201850055554 84.246146455829219,27.358410894303557 84.410554962295677,27.348135362649401 84.585239000416294,27.342997596822325 84.708545380266145,27.342997596822325",27.7470927343,83.2217254437,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5315.816038629147,3304.0471900883554,589
1283,83.48832599633536,27.674383492668785,127,1111,"81.79800103922706,28.100818056316172 81.931582950731055,27.93640954984971 82.1011292230246,27.920996252368479 82.234711134528595,27.813103169999863 82.358017514378446,27.73089891676663 82.507012723363673,27.689796790150016 82.743349951409215,27.73603668259371 82.969411647800598,27.766863277556169 83.149233451748287,27.766863277556169 83.488325996335362,27.674383492668785 83.704112161072601,27.617868068570939 83.860814018798436,27.507406103288787 83.989258164475359,27.430339615882634 84.143391139287672,27.425201850055554 84.246146455829219,27.358410894303557 84.410554962295677,27.348135362649401 84.585239000416294,27.342997596822325 84.708545380266145,27.342997596822325",27.7470927343,83.2217254437,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5397.198249343066,3281.852041711832,163
1284,83.7041121610726,27.61786806857094,127,1111,"81.79800103922706,28.100818056316172 81.931582950731055,27.93640954984971 82.1011292230246,27.920996252368479 82.234711134528595,27.813103169999863 82.358017514378446,27.73089891676663 82.507012723363673,27.689796790150016 82.743349951409215,27.73603668259371 82.969411647800598,27.766863277556169 83.149233451748287,27.766863277556169 83.488325996335362,27.674383492668785 83.704112161072601,27.617868068570939 83.860814018798436,27.507406103288787 83.989258164475359,27.430339615882634 84.143391139287672,27.425201850055554 84.246146455829219,27.358410894303557 84.410554962295677,27.348135362649401 84.585239000416294,27.342997596822325 84.708545380266145,27.342997596822325",27.7470927343,83.2217254437,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5448.98692888829,3268.2883399261787,161
1285,83.86081401879844,27.507406103288787,127,1111,"81.79800103922706,28.100818056316172 81.931582950731055,27.93640954984971 82.1011292230246,27.920996252368479 82.234711134528595,27.813103169999863 82.358017514378446,27.73089891676663 82.507012723363673,27.689796790150016 82.743349951409215,27.73603668259371 82.969411647800598,27.766863277556169 83.149233451748287,27.766863277556169 83.488325996335362,27.674383492668785 83.704112161072601,27.617868068570939 83.860814018798436,27.507406103288787 83.989258164475359,27.430339615882634 84.143391139287672,27.425201850055554 84.246146455829219,27.358410894303557 84.410554962295677,27.348135362649401 84.585239000416294,27.342997596822325 84.708545380266145,27.342997596822325",27.7470927343,83.2217254437,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5486.595374748507,3241.7774682542204,585
1286,83.98925816447536,27.430339615882634,127,1111,"81.79800103922706,28.100818056316172 81.931582950731055,27.93640954984971 82.1011292230246,27.920996252368479 82.234711134528595,27.813103169999863 82.358017514378446,27.73089891676663 82.507012723363673,27.689796790150016 82.743349951409215,27.73603668259371 82.969411647800598,27.766863277556169 83.149233451748287,27.766863277556169 83.488325996335362,27.674383492668785 83.704112161072601,27.617868068570939 83.860814018798436,27.507406103288787 83.989258164475359,27.430339615882634 84.143391139287672,27.425201850055554 84.246146455829219,27.358410894303557 84.410554962295677,27.348135362649401 84.585239000416294,27.342997596822325 84.708545380266145,27.342997596822325",27.7470927343,83.2217254437,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5517.4219697159015,3223.2815112737844,207
1287,84.14339113928767,27.425201850055554,127,1111,"81.79800103922706,28.100818056316172 81.931582950731055,27.93640954984971 82.1011292230246,27.920996252368479 82.234711134528595,27.813103169999863 82.358017514378446,27.73089891676663 82.507012723363673,27.689796790150016 82.743349951409215,27.73603668259371 82.969411647800598,27.766863277556169 83.149233451748287,27.766863277556169 83.488325996335362,27.674383492668785 83.704112161072601,27.617868068570939 83.860814018798436,27.507406103288787 83.989258164475359,27.430339615882634 84.143391139287672,27.425201850055554 84.246146455829219,27.358410894303557 84.410554962295677,27.348135362649401 84.585239000416294,27.342997596822325 84.708545380266145,27.342997596822325",27.7470927343,83.2217254437,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5554.413883676775,3222.048447475088,249
1288,84.24614645582922,27.358410894303557,127,1111,"81.79800103922706,28.100818056316172 81.931582950731055,27.93640954984971 82.1011292230246,27.920996252368479 82.234711134528595,27.813103169999863 82.358017514378446,27.73089891676663 82.507012723363673,27.689796790150016 82.743349951409215,27.73603668259371 82.969411647800598,27.766863277556169 83.149233451748287,27.766863277556169 83.488325996335362,27.674383492668785 83.704112161072601,27.617868068570939 83.860814018798436,27.507406103288787 83.989258164475359,27.430339615882634 84.143391139287672,27.425201850055554 84.246146455829219,27.358410894303557 84.410554962295677,27.348135362649401 84.585239000416294,27.342997596822325 84.708545380266145,27.342997596822325",27.7470927343,83.2217254437,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5579.0751596506925,3206.0186180920437,297
1289,84.41055496229568,27.3481353626494,127,1111,"81.79800103922706,28.100818056316172 81.931582950731055,27.93640954984971 82.1011292230246,27.920996252368479 82.234711134528595,27.813103169999863 82.358017514378446,27.73089891676663 82.507012723363673,27.689796790150016 82.743349951409215,27.73603668259371 82.969411647800598,27.766863277556169 83.149233451748287,27.766863277556169 83.488325996335362,27.674383492668785 83.704112161072601,27.617868068570939 83.860814018798436,27.507406103288787 83.989258164475359,27.430339615882634 84.143391139287672,27.425201850055554 84.246146455829219,27.358410894303557 84.410554962295677,27.348135362649401 84.585239000416294,27.342997596822325 84.708545380266145,27.342997596822325",27.7470927343,83.2217254437,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5618.533201208956,3203.552490494652,275
1290,84.5852390004163,27.342997596822325,127,1111,"81.79800103922706,28.100818056316172 81.931582950731055,27.93640954984971 82.1011292230246,27.920996252368479 82.234711134528595,27.813103169999863 82.358017514378446,27.73089891676663 82.507012723363673,27.689796790150016 82.743349951409215,27.73603668259371 82.969411647800598,27.766863277556169 83.149233451748287,27.766863277556169 83.488325996335362,27.674383492668785 83.704112161072601,27.617868068570939 83.860814018798436,27.507406103288787 83.989258164475359,27.430339615882634 84.143391139287672,27.425201850055554 84.246146455829219,27.358410894303557 84.410554962295677,27.348135362649401 84.585239000416294,27.342997596822325 84.708545380266145,27.342997596822325",27.7470927343,83.2217254437,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5660.457370364611,3202.3194266959563,225
1291,84.70854538026614,27.342997596822325,127,1111,"81.79800103922706,28.100818056316172 81.931582950731055,27.93640954984971 82.1011292230246,27.920996252368479 82.234711134528595,27.813103169999863 82.358017514378446,27.73089891676663 82.507012723363673,27.689796790150016 82.743349951409215,27.73603668259371 82.969411647800598,27.766863277556169 83.149233451748287,27.766863277556169 83.488325996335362,27.674383492668785 83.704112161072601,27.617868068570939 83.860814018798436,27.507406103288787 83.989258164475359,27.430339615882634 84.143391139287672,27.425201850055554 84.246146455829219,27.358410894303557 84.410554962295677,27.348135362649401 84.585239000416294,27.342997596822325 84.708545380266145,27.342997596822325",27.7470927343,83.2217254437,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5690.05090153331,3202.3194266959563,247
1292,84.5595501712809,27.38923748926602,128,1111,"84.559550171280904,27.389237489266019 84.749647506882752,27.368686425957709 84.955158139965832,27.276206641070324 85.099015583123986,27.276206641070324 85.325077279515369,27.188864622010019 85.607654400004606,27.111798134603866 85.741236311508601,27.106660368776787 85.972435773727057,27.019318349716482 86.157395343501832,26.962802925618632",27.1803979464,85.3561217567,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5654.2920513711315,3213.4170008842184,379
