,Id,lon,lat,X,Y,Type,ltype,Name,Source,x_pixel,y_pixel,elev
351,39,86.84178442471408,31.856360532459068,87.1206275182,31.6870415311,strike-slip,1311,Gyaring Co Fault,"Armijo, et al., 1986, 1989; Taylor, et al., 2003; Taylor and Peltzer, 2006",6202.0282722827305,4285.526531422088,4733
352,40,86.6840053904195,32.03422053475476,86.7902408615,31.97926884,strike-slip,1311,Gyaring Co Fault,"Armijo, et al., 1986, 1989; Taylor, et al., 2003; Taylor and Peltzer, 2006",6164.161304045973,4328.212931979883,4525
353,40,86.77867281099624,31.986886824466392,86.7902408615,31.97926884,strike-slip,1311,Gyaring Co Fault,"Armijo, et al., 1986, 1989; Taylor, et al., 2003; Taylor and Peltzer, 2006",6186.881484988026,4316.852841508858,4556
354,40,86.8374813601424,31.948159243321363,86.7902408615,31.97926884,strike-slip,1311,Gyaring Co Fault,"Armijo, et al., 1986, 1989; Taylor, et al., 2003; Taylor and Peltzer, 2006",6200.9955367853645,4307.558222032564,4507
355,40,86.87047152185853,31.913734726748004,86.7902408615,31.97926884,strike-slip,1311,Gyaring Co Fault,"Armijo, et al., 1986, 1989; Taylor, et al., 2003; Taylor and Peltzer, 2006",6208.913175598502,4299.296338053636,4637
356,40,86.87620894128743,31.89939117817577,86.7902408615,31.97926884,strike-slip,1311,Gyaring Co Fault,"Armijo, et al., 1986, 1989; Taylor, et al., 2003; Taylor and Peltzer, 2006",6210.290156261657,4295.853886395748,4668
357,41,86.67539926127617,31.968240211322488,86.5430964508,32.0270023695,strike-slip,1311,Gyaring Co Fault,"Armijo, et al., 1986, 1989; Taylor, et al., 2003; Taylor and Peltzer, 2006",6162.095833051243,4312.377654353605,4483
358,41,86.61228764755833,31.985452469609168,86.5430964508,32.0270023695,strike-slip,1311,Gyaring Co Fault,"Armijo, et al., 1986, 1989; Taylor, et al., 2003; Taylor and Peltzer, 2006",6146.949045756539,4316.508596343069,4538
359,41,86.56208522755551,32.01700827646808,86.5430964508,32.0270023695,strike-slip,1311,Gyaring Co Fault,"Armijo, et al., 1986, 1989; Taylor, et al., 2003; Taylor and Peltzer, 2006",6134.900464953935,4324.08198999042,4553
360,41,86.50757974298104,32.04569537361255,86.5430964508,32.0270023695,strike-slip,1311,Gyaring Co Fault,"Armijo, et al., 1986, 1989; Taylor, et al., 2003; Taylor and Peltzer, 2006",6121.819148653967,4330.966893306195,4536
361,41,86.41578103211874,32.09876650332981,86.5430964508,32.0270023695,strike-slip,1311,Gyaring Co Fault,"Armijo, et al., 1986, 1989; Taylor, et al., 2003; Taylor and Peltzer, 2006",6099.787458043492,4343.703964440375,4930
362,42,97.60393760797291,27.69216677130729,98.3393733911,26.7045685053,strike-slip,1311,,,8784.945036678117,3286.120028585756,1407
363,42,97.71809287826477,27.509518338840312,98.3393733911,26.7045685053,strike-slip,1311,,,8812.342301552548,3242.2844047866674,880
364,42,97.98064999993605,27.34970096043171,98.3393733911,26.7045685053,strike-slip,1311,,,8875.356010763737,3203.9282339624665,856
365,42,98.29457699323866,27.132805946877177,98.3393733911,26.7045685053,strike-slip,1311,,,8950.698489168419,3151.8734307010495,849
366,42,98.36307015541378,26.887372115749677,98.3393733911,26.7045685053,strike-slip,1311,,,8967.136848093076,3092.969311221025,879
367,42,98.32311581081163,26.57915288596166,98.3393733911,26.7045685053,strike-slip,1311,,,8957.547805387027,3018.9966960600646,592
368,42,98.2603304121511,26.459289852155205,98.3393733911,26.7045685053,strike-slip,1311,,,8942.47930970609,2990.229567941913,1142
369,42,98.24891488512192,26.270933656173636,98.3393733911,26.7045685053,strike-slip,1311,,,8939.739583218647,2945.0240808991034,1112
370,42,98.14046737834465,25.945591135841834,98.3393733911,26.7045685053,strike-slip,1311,,,8913.712181587938,2866.941876006978,291
371,42,98.00918881750901,25.745819412831082,98.3393733911,26.7045685053,strike-slip,1311,,,8882.205326982343,2818.996662476726,821
372,42,97.79800156746907,25.51750887224736,98.3393733911,26.7045685053,strike-slip,1311,,,8831.520386964648,2764.2021327278662,370
373,43,97.90644907424634,25.51465499049008,97.9278309003,25.1189686856,strike-slip,1311,,,8857.547788595357,2763.517201106009,562
374,43,97.90074131073175,25.29775997693555,97.9278309003,25.1189686856,strike-slip,1311,,,8856.177925351634,2711.462397844593,1264
375,43,97.92928012830471,25.10940378095398,97.9278309003,25.1189686856,strike-slip,1311,,,8863.027241570242,2666.2569108017833,1811
376,43,97.92928012830471,24.898216530914038,97.9278309003,25.1189686856,strike-slip,1311,,,8863.027241570242,2615.5719707840876,1916
377,43,97.92928012830471,24.721275861961654,97.9278309003,25.1189686856,strike-slip,1311,,,8863.027241570242,2573.1062102287215,823
378,44,99.25847555676555,25.458801824881903,99.7921309698,24.9887337331,strike-slip,1311,,,9182.034144451884,2750.112441357902,1617
379,44,99.33869277372739,25.28633480841393,99.7921309698,24.9887337331,strike-slip,1311,,,9201.286276525807,2708.7203573989655,1250
380,44,99.40687740814496,25.210128452300175,99.7921309698,24.9887337331,strike-slip,1311,,,9217.650588788643,2690.4308319287384,1277
381,44,99.65956164157478,25.06974832261694,99.7921309698,24.9887337331,strike-slip,1311,,,9278.294804821502,2656.7396007993716,1162
382,44,99.94834362263742,24.893270445300878,99.7921309698,24.9887337331,strike-slip,1311,,,9347.602480287625,2614.3849102367394,1966
383,44,100.21707129945962,24.788988063250475,99.7921309698,24.9887337331,strike-slip,1311,,,9412.097122735271,2589.3571385406385,1590
384,44,100.45772295034516,24.67668395950389,99.7921309698,24.9887337331,strike-slip,1311,,,9469.853518957041,2562.4041536371456,1414
385,45,73.36833673532713,39.31550529390961,73.9964074186,39.2869337103,right slip,1311,,,2968.400826312484,6075.721274456649,4146
386,45,73.75929487115202,39.32667552636175,73.9964074186,39.2869337103,right slip,1311,,,3062.23077892547,6078.40213024559,3934
387,45,73.96594417151661,39.29316482900533,73.9964074186,39.2869337103,right slip,1311,,,3111.8266110209065,6070.359562878763,4474
388,45,74.21168928546369,39.2428987829707,73.9964074186,39.2869337103,right slip,1311,,,3170.8054383776425,6058.295711828522,4603
389,45,74.36248742356757,39.22614343429249,73.9964074186,39.2869337103,right slip,1311,,,3206.9969915283646,6054.274428145108,4587
390,45,74.53004091034968,39.19821785316214,73.9964074186,39.2869337103,right slip,1311,,,3247.209828362505,6047.572288672753,4966
391,45,74.61381765374072,39.16470715580572,73.9964074186,39.2869337103,right slip,1311,,,3267.3162467795723,6039.529721305925,4554
392,46,66.97716130427652,44.662941002861224,69.8325147728,43.0126025708,,1311,Talas-Fergana fault,"Thompson, et al., 2002; Tapponnier, et al., 1979",1434.5187226149158,7359.105844810378,255
393,46,67.53180924781593,44.48326631692592,69.8325147728,43.0126025708,,1311,Talas-Fergana fault,"Thompson, et al., 2002; Tapponnier, et al., 1979",1567.6342290856721,7315.9839201790055,264
394,46,67.9458422197538,44.16297665938908,69.8325147728,43.0126025708,,1311,Talas-Fergana fault,"Thompson, et al., 2002; Tapponnier, et al., 1979",1667.00214236666,7239.1144023578645,561
395,46,68.39112296315868,43.936430316253265,69.8325147728,43.0126025708,,1311,Talas-Fergana fault,"Thompson, et al., 2002; Tapponnier, et al., 1979",1773.8695208009299,7184.743279996569,674
396,46,68.71141262069551,43.83487505898549,69.8325147728,43.0126025708,,1311,Talas-Fergana fault,"Thompson, et al., 2002; Tapponnier, et al., 1979",1850.7390386220688,7160.3700182484035,979
397,46,69.07076199256612,43.56145705864916,69.8325147728,43.0126025708,,1311,Talas-Fergana fault,"Thompson, et al., 2002; Tapponnier, et al., 1979",1936.9828878848136,7094.749698157186,861
398,46,69.49260690737074,43.26460322971257,69.8325147728,43.0126025708,,1311,Talas-Fergana fault,"Thompson, et al., 2002; Tapponnier, et al., 1979",2038.225667454122,7023.504779201005,539
399,46,69.94569959364237,42.928689686442226,69.8325147728,43.0126025708,,1311,Talas-Fergana fault,"Thompson, et al., 2002; Tapponnier, et al., 1979",2146.967912176712,6942.885528803223,819
400,46,70.32848479411322,42.73339111477342,69.8325147728,43.0126025708,,1311,Talas-Fergana fault,"Thompson, et al., 2002; Tapponnier, et al., 1979",2238.836360304415,6896.01387159521,1084
401,46,70.86750885191913,42.46778505730384,69.8325147728,43.0126025708,,1311,Talas-Fergana fault,"Thompson, et al., 2002; Tapponnier, et al., 1979",2368.2021341985305,6832.268417792312,1828
402,46,71.24248210952324,42.34279397143581,69.8325147728,43.0126025708,,1311,Talas-Fergana fault,"Thompson, et al., 2002; Tapponnier, et al., 1979",2458.195716037916,6802.270557179185,2998
403,46,72.07054805339898,42.02250431389897,69.8325147728,43.0126025708,,1311,Talas-Fergana fault,"Thompson, et al., 2002; Tapponnier, et al., 1979",2656.931542599892,6725.401039358044,2267
404,46,72.64081988267189,41.84282962796367,69.8325147728,43.0126025708,,1311,Talas-Fergana fault,"Thompson, et al., 2002; Tapponnier, et al., 1979",2793.796781647289,6682.279114726672,1343
405,46,72.89861399727472,41.73346242782913,69.8325147728,43.0126025708,,1311,Talas-Fergana fault,"Thompson, et al., 2002; Tapponnier, et al., 1979",2855.667369161868,6656.030986690183,1086
406,47,69.77424472576338,43.391948095320366,70.4720514462,43.0316663487,,1311,,,2105.81874387917,7054.0675469517655,869
407,47,70.24151673980548,43.16430275514601,70.4720514462,43.0316663487,,1311,,,2217.9640272672164,6999.4326653011785,817
408,47,70.53306252634457,42.99656408343859,70.4720514462,43.0316663487,,1311,,,2287.935016047793,6959.175384084957,555
409,47,70.83259586867925,42.868763190709124,70.4720514462,43.0316663487,,1311,,,2359.8230182196194,6928.503169824978,620
410,47,71.18804210158306,42.7090120747973,70.4720514462,43.0316663487,,1311,,,2445.130114130184,6890.1629020000055,830
411,48,69.36687938018821,43.70745654924623,69.9662560131,43.3948821735,,1311,,,2008.0510609254861,7129.789575906088,430
412,48,69.87808295110607,43.443867207991715,69.9662560131,43.3948821735,,1311,,,2130.739917965402,7066.528133994883,625
413,48,70.16563495974735,43.284116092079884,69.9662560131,43.3948821735,,1311,,,2199.752400050352,7028.187866169909,784
414,48,70.54903763793575,43.05247697400773,69.9662560131,43.3948821735,,1311,,,2291.7690428302917,6972.594477823698,481
415,49,72.31969064558784,45.260929973870724,73.763534798,44.3425207396,right slip,1311,,,2716.7257647347856,7502.6231978756205,427
416,49,73.11255165937153,44.740364661790515,73.763534798,44.3425207396,right slip,1311,,,2907.0124080733176,7377.68752295638,611
417,49,73.70519524543208,44.37997329188883,73.763534798,44.3425207396,right slip,1311,,,3049.246868750606,7291.193594166138,492
418,49,74.35389971125511,43.96352104222466,73.763534798,44.3425207396,right slip,1311,,,3204.935940573044,7191.245054230745,868
419,49,74.86645632622638,43.579103580996204,73.763534798,44.3425207396,right slip,1311,,,3327.9495281858317,7098.984863521154,1022
420,49,75.1467607250388,43.338842667728414,73.763534798,44.3425207396,right slip,1311,,,3395.222583911576,7041.322244327658,1367
421,50,79.65565543869774,46.67564534944546,81.5030378546,45.8456684129,right slip,1311,,,4477.357315362861,7842.154888067882,409
422,50,80.04442221769735,46.52720712473651,81.5030378546,45.8456684129,right slip,1311,,,4570.661342337697,7806.529714132035,513
423,50,80.33423018022434,46.37170041313667,81.5030378546,45.8456684129,right slip,1311,,,4640.2152533553035,7769.208103342102,449
424,50,80.5886957082968,46.237399162209535,81.5030378546,45.8456684129,right slip,1311,,,4701.286980102464,7736.975803114431,405
425,50,81.09762676444174,45.997070607918864,81.5030378546,45.8456684129,right slip,1311,,,4823.4304335967945,7679.296950075442,700
426,50,81.36622926629602,45.88397481766444,81.5030378546,45.8456684129,right slip,1311,,,4887.895034052135,7652.153960410036,1374
427,50,81.71965361084112,45.785016001191806,81.5030378546,45.8456684129,right slip,1311,,,4972.716876756532,7628.403844452805,565
428,50,82.08721492916803,45.537618960010235,81.5030378546,45.8456684129,right slip,1311,,,5060.9315931691035,7569.028554559728,689
429,50,82.39115986547681,45.26194797126506,81.5030378546,45.8456684129,right slip,1311,,,5133.878377894882,7502.8675172503,657
430,50,82.77285815758552,44.83077027092004,81.5030378546,45.8456684129,right slip,1311,,,5225.48596801563,7399.384869150938,206
431,50,83.03439217254889,44.56216776906576,81.5030378546,45.8456684129,right slip,1311,,,5288.254131616882,7334.920268695596,772
432,51,91.05310819224057,45.244627029605134,91.5586701902,45.1202427285,right slp,1311,,,7212.745976650804,7498.710491251253,2268
433,51,91.58755331184099,45.113136563671695,91.5586701902,45.1202427285,right slp,1311,,,7341.012805375428,7467.152779422178,1581
434,51,92.06685726830804,45.00709586533828,91.5586701902,45.1202427285,right slp,1311,,,7456.045754945924,7441.703011818086,1618
435,52,79.79212000075225,49.24420276170699,81.5744071231,48.3406645347,right slip,1311,,,4510.108810261185,8458.608667109282,536
436,52,80.73573474485337,48.82481843099538,81.5744071231,48.3406645347,right slip,1311,,,4736.57634888169,8357.95642772239,795
437,52,81.46965732359868,48.434028486468655,81.5744071231,48.3406645347,right slip,1311,,,4912.717767808746,8264.166841020971,829
438,52,81.90810457843355,48.043238541941925,81.5744071231,48.3406645347,right slip,1311,,,5017.945108985951,8170.377254319549,757
439,52,82.48952376419282,47.66198005947683,81.5744071231,48.3406645347,right slip,1311,,,5157.485713590503,8078.875218513287,878
440,52,82.96609686727419,47.385567659689634,81.5744071231,48.3406645347,right slip,1311,,,5271.863258348331,8012.536242553745,1097
441,52,83.2425092670614,47.242595728765224,81.5744071231,48.3406645347,right slip,1311,,,5338.202234307874,7978.222979126396,1893
442,53,78.66740747748021,49.12029375490583,79.9295210354,48.344614124,right slip,1311,,,4240.177804632706,8428.870505472245,882
443,53,79.20116935293134,48.83434989305701,79.9295210354,48.344614124,right slip,1311,,,4368.2806547614755,8360.243978617547,736
444,53,79.74446269044411,48.472154334715164,79.9295210354,48.344614124,right slip,1311,,,4498.671055785401,8273.317044601597,722
445,53,80.44979088300455,47.98604976957216,79.9295210354,48.344614124,right slip,1311,,,4667.9498220269925,8156.65194894861,654
446,53,80.90730106196267,47.566665438860554,79.9295210354,48.344614124,right slip,1311,,,4777.752264994509,8055.99970956172,1012
447,53,81.08839884113358,47.42369350793614,79.9295210354,48.344614124,right slip,1311,,,4821.215732002482,8021.686446134371,1224
448,54,77.3305111390841,46.32477271414778,78.1332546656,45.5542481925,right slip,1311,Irtysh Fault,"Tapponnier and Molnar, 1979",3919.322683366302,7757.945455582964,346
449,54,77.75341148295584,45.97407486801024,78.1332546656,45.5542481925,right slip,1311,Irtysh Fault,"Tapponnier and Molnar, 1979",4020.8187659117602,7673.777972496489,369
450,54,78.1453678992272,45.54085988160505,78.1332546656,45.5542481925,right slip,1311,Irtysh Fault,"Tapponnier and Molnar, 1979",4114.888305831937,7569.806375742608,494
451,54,78.42386324763054,45.36551095853628,78.1332546656,45.5542481925,right slip,1311,Irtysh Fault,"Tapponnier and Molnar, 1979",4181.727189459432,7527.722634199369,685
452,54,78.69204395350042,45.20047667800097,78.1332546656,45.5542481925,right slip,1311,Irtysh Fault,"Tapponnier and Molnar, 1979",4246.090558878502,7488.114406864557,753
453,54,78.98085394443721,45.14890346533368,78.1332546656,45.5542481925,right slip,1311,Irtysh Fault,"Tapponnier and Molnar, 1979",4315.404956714424,7475.7368358224285,1140
454,54,79.13557358243908,45.107644895199854,78.1332546656,45.5542481925,right slip,1311,Irtysh Fault,"Tapponnier and Molnar, 1979",4352.537669840813,7465.834778988726,1449
455,55,63.2365578876389,40.91459339470435,64.5172207751,40.7443105953,right slip,1311,,,536.7739024782483,6459.502418708791,273
456,55,63.96550908094388,40.80660062532583,64.5172207751,40.7443105953,right slip,1311,,,711.7221888994351,6433.5841540537995,494
457,55,64.52347172273288,40.743604843188365,64.5172207751,40.7443105953,right slip,1311,,,845.6332229502201,6418.465166338389,229
458,55,64.93744400535051,40.65361086870627,64.5172207751,40.7443105953,right slip,1311,,,944.9865707943491,6396.86661245923,264
459,55,65.22542472369322,40.52761930443133,64.5172207751,40.7443105953,right slip,1311,,,1014.1019432076577,6366.628637028408,392
460,55,65.64839640375908,40.419626535052814,64.5172207751,40.7443105953,right slip,1311,,,1115.6151464397053,6340.710372373416,703
461,55,65.75638917313759,40.392628342708186,64.5172207751,40.7443105953,right slip,1311,,,1141.533411094695,6334.230806209668,994
462,56,65.07725117832585,40.75160902083175,65.4935149264,40.7077769998,right slip,1311,,,978.5402923137989,6420.386168973109,225
463,56,65.32620622825647,40.71255724829362,65.4935149264,40.7077769998,right slip,1311,,,1038.2895043067062,6411.013743562458,320
464,56,65.4970577331108,40.707675776726354,65.4935149264,40.7077769998,right slip,1311,,,1079.2938654783052,6409.842190386127,356
465,56,65.6142130507252,40.610046345381015,65.4935149264,40.7077769998,right slip,1311,,,1107.411141710261,6386.411126859496,448
466,56,65.72648689677233,40.522179857170215,65.4935149264,40.7077769998,right slip,1311,,,1134.3568647658838,6365.32316968553,570
467,56,65.84364221438673,40.49289102776662,65.4935149264,40.7077769998,right slip,1311,,,1162.4741409978396,6358.293850627542,555
468,57,63.11799456369992,34.41909704982882,64.7263724197,34.4408847138,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",508.3187047283388,4900.583295689237,1674
469,57,63.440773092227396,34.381123105296176,64.7263724197,34.4408847138,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",585.7855515873285,4891.469548999944,1389
470,57,63.69235047475617,34.357389389963274,64.7263724197,34.4408847138,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",646.1641234038945,4885.7734573191365,1731
471,57,63.92494088501862,34.36688287609643,64.7263724197,34.4408847138,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",701.9858218758147,4888.051893991459,1865
472,57,64.2761998719456,34.4001100775625,64.7263724197,34.4408847138,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",786.2879787517763,4896.026422344592,2303
473,57,64.70340674793785,34.43808402209515,64.7263724197,34.4408847138,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",888.8176290063221,4905.140169033884,2398
474,57,65.09263967939745,34.48555145276095,64.7263724197,34.4408847138,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",982.2335325715733,4916.5323523955,2313
475,57,65.72395650725268,34.542512369559915,64.7263724197,34.4408847138,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",1133.749571281071,4930.202972429439,2466
476,57,66.04673503578016,34.58997980022573,64.7263724197,34.4408847138,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",1211.2164181400606,4941.595155791057,2650
477,57,66.331539619775,34.618460258625205,64.7263724197,34.4408847138,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",1279.5695183097591,4948.4304658080255,3042
478,58,67.8006565988817,34.80832998128843,69.1054870799,35.1348017133,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",1632.1575933517813,4993.99919925449,2586
479,58,68.13292861354235,34.879531127287144,69.1054870799,35.1348017133,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",1711.9028768830956,5011.087474296915,2754
480,58,68.5126680588688,34.945985530219275,69.1054870799,35.1348017133,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",1803.0403437760256,5027.036531003179,2215
481,58,68.82595310126312,35.031426905417725,69.1054870799,35.1348017133,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",1878.2287539626943,5047.542461054088,2269
482,58,69.08227722685848,35.12636176674933,69.1054870799,35.1348017133,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",1939.7465441154225,5070.3268277773195,2281
483,58,69.44777644298519,35.259270572613595,69.1054870799,35.1348017133,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",2027.4663559998673,5102.224941189846,2059
484,58,69.67562011018106,35.411166350744175,69.1054870799,35.1348017133,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",2082.1488361356255,5138.679927947018,2618
485,58,70.09333350004015,35.67698396247269,69.1054870799,35.1348017133,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",2182.4000497178467,5202.476154772069,3234
486,58,70.2499760212373,35.82413299753669,69.1054870799,35.1348017133,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",2219.9942548111794,5237.791923193078,4269
487,59,66.41935436650674,34.62795374475837,66.7925582246,34.6522562868,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",1300.645057528748,4950.70890248035,3000
488,59,66.78960032570004,34.651687460091274,66.7925582246,34.6522562868,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",1389.504087749357,4956.404994161157,3253
489,59,67.15984628489332,34.72288860608998,66.7925582246,34.6522562868,right slip,1311,Herat Fault,"Molnar and Tapponnier, 1975; Tapponnier, et al., 1985; Ruleman, et al., 2007",1478.3631179699626,4973.493269203582,2961
490,60,83.9120574956828,47.4992722793869,84.5219774968,47.3334864678,right slip,1311,,,5498.893809202723,8039.825351285455,858
491,60,84.12881289940697,47.43227515459944,84.5219774968,47.3334864678,right slip,1311,,,5550.915106104846,8023.746041333891,1883
492,60,84.31404024440761,47.40468810321636,84.5219774968,47.3334864678,right slip,1311,,,5595.3696689121125,8017.125149000893,1727
493,60,84.48744456738693,47.34557299310977,84.5219774968,47.3334864678,right slip,1311,,,5636.986706433809,8002.937522573042,1435
494,60,84.80272515462208,47.23522478757747,84.5219774968,47.3334864678,right slip,1311,,,5712.654047382352,7976.453953241053,1354
495,60,85.07071365377195,47.172168670130446,84.5219774968,47.3334864678,right slip,1311,,,5776.97128718861,7961.320485051346,2277
496,60,85.12982876387854,47.156404640768685,84.5219774968,47.3334864678,right slip,1311,,,5791.158913616461,7957.537118003917,2066
497,61,85.5988086373908,48.011603233644,86.6200136023,47.7249245803,right slip,1311,,,5903.714083277415,8162.784780326833,417
498,61,86.19390074579712,47.850021932686,86.6200136023,47.7249245803,right slip,1311,,,6046.536189317783,8124.005268090707,472
499,61,86.62347054590501,47.72390969779194,86.6200136023,47.7249245803,right slip,1311,,,6149.632941360171,8093.738331711291,538
500,61,87.08850941207683,47.50715429406778,86.6200136023,47.7249245803,right slip,1311,,,6261.242269259266,8041.7170348091695,587
501,61,87.61266338835526,47.36133702247153,86.6200136023,47.7249245803,right slip,1311,,,6387.0392235862155,8006.720889620469,507
502,62,96.42699473185351,45.287809729397104,98.3903415063,44.671972631,right slip,1311,,,8502.478746364266,7509.0743392029835,2082
503,62,97.29622831614039,44.98011642522476,98.3903415063,44.671972631,right slip,1311,,,8711.094806626495,7435.227946189805,1888
504,62,98.14238490261432,44.73396178188689,98.3903415063,44.671972631,right slip,1311,,,8914.172387412733,7376.150831779265,2033
505,62,98.63469418929006,44.61088446021795,98.3903415063,44.671972631,right slip,1311,,,9032.326616233813,7346.612274573994,1871
506,62,99.2039268020089,44.46473014073609,98.3903415063,44.671972631,right slip,1311,,,9168.942443308193,7311.535237892734,2269
507,62,99.99623706025267,44.19549849958529,98.3903415063,44.671972631,right slip,1311,,,9359.096905317123,7246.919644006204,1714
508,62,100.36546902525949,44.09549817572928,98.3903415063,44.671972631,right slip,1311,,,9447.712576932938,7222.919566276922,1452
509,63,97.1346893314499,44.7416541144912,98.0906978356,44.4023556369,right slip,1311,,,8672.325450294577,7377.996991604594,1387
510,63,97.60392162031272,44.633961458030875,98.0906978356,44.4023556369,right slip,1311,,,8784.94119963967,7352.150754049981,1550
511,63,98.08853857438416,44.40319147990162,98.0906978356,44.4023556369,right slip,1311,,,8901.249268635425,7296.765959290099,1305
512,63,99.04238781731841,44.03395951489481,98.0906978356,44.4023556369,right slip,1311,,,9130.173086976274,7208.150287674285,1404
513,64,96.52737687224612,44.72590187095778,97.5248077128,44.2389327386,right slip,1311,,,8526.570460062349,7374.216453155968,1330
514,64,97.32066663493005,44.3614173854003,97.5248077128,44.2389327386,right slip,1311,,,8716.960003136954,7286.7401766081775,1552
515,64,97.85667323133809,44.03981342755547,97.5248077128,44.2389327386,right slip,1311,,,8845.601586295466,7209.555226713069,1631
516,64,98.51060127895592,43.728929601638804,97.5248077128,44.2389327386,right slip,1311,,,9002.544317748854,7134.94310848113,1254
517,65,97.90089707942577,45.54691705098889,99.2837212563,45.1426029352,right slip,1311,,,8856.215309838208,7571.260096394962,1971
518,65,98.55142018303741,45.393609058417994,99.2837212563,45.1426029352,right slip,1311,,,9012.34085472998,7534.46617817206,1876
519,65,99.13979139776895,45.190579554743024,99.2837212563,45.1426029352,right slip,1311,,,9153.549946288142,7485.739097282271,2069
520,65,99.58728499770561,45.0414150214308,99.2837212563,45.1426029352,right slip,1311,,,9260.948410290126,7449.93960928161,2164
521,65,99.9684832495035,44.93782853996398,99.2837212563,45.1426029352,right slip,1311,,,9352.43599073626,7425.078853725595,1881
522,65,100.66458440496054,44.72651211777167,99.2837212563,45.1426029352,right slip,1311,,,9519.500268072676,7374.362912391326,1698
523,66,99.86241069248146,45.12842766586293,100.81724433,44.9685376071,right slip,1311,,,9326.978577046895,7470.822643948662,1720
524,66,100.76568481087213,44.975119673292035,100.81724433,44.9685376071,right slip,1311,,,9543.76436549534,7434.02872572576,1466
525,66,101.349912566345,44.90053740663593,100.81724433,44.9685376071,right slip,1311,,,9683.979026831263,7416.12898172543,2161
526,66,101.75597157369494,44.75551633258238,100.81724433,44.9685376071,right slip,1311,,,9781.433188610841,7381.32392394701,2171
527,67,96.79210738180494,45.59663856209296,97.6903116897,45.3145138556,anticline,1311,,,8590.10578236663,7583.193259061849,3081
528,67,97.2396009817416,45.45990440655676,97.6903116897,45.3145138556,anticline,1311,,,8697.504246368613,7550.37706172791,2472
529,67,97.75338992981703,45.294166036209845,97.6903116897,45.3145138556,anticline,1311,,,8820.813593926445,7510.599852838285,2927
530,67,98.14287510013227,45.14500150289762,97.6903116897,45.3145138556,anticline,1311,,,8914.290034817059,7474.800364837624,2602
531,67,98.56136448525822,44.95854583625734,97.6903116897,45.3145138556,anticline,1311,,,9014.727487263357,7430.051004836798,2184
532,68,84.45455582025305,35.058743634346214,84.5476165737,34.9890417688,right slip,1311,,,5629.093407120414,5054.098475997975,4970
533,68,84.54349379567417,34.992040152780376,84.5476165737,34.9890417688,right slip,1311,,,5650.438521224898,5038.089640419612,4984
534,68,84.60463865377619,34.94757116506982,84.5476165737,34.9890417688,right slip,1311,,,5665.113287171732,5027.41708336737,5092
535,68,84.64354901802292,34.92348379672659,84.5476165737,34.9890417688,right slip,1311,,,5674.451774592441,5021.636114964072,5180
536,69,82.49967993599425,29.11052201729287,0.0,0.0,right-slip,1311,,,5159.9231948232355,3626.52528767676,2434
537,69,82.43851783827041,29.154209229952755,0.0,0.0,right-slip,1311,,,5145.244291367166,3637.01021871681,4131
538,69,82.39483062561052,29.205177644722628,0.0,0.0,right-slip,1311,,,5134.759360327115,3649.2426382635367,3166
